[12:59:11] [main/INFO]: ModLauncher running: args [--username, NeofastFTL, --version, neoforge-21.1.133, --gameDir, C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus, --assetsDir, C:\Users\NeofastFTL\curseforge\minecraft\Install\assets, --assetIndex, 17, --uuid, 7c5fc52273484c44957500b6a46b7608, --accessToken, ❄❄❄❄❄❄❄❄, --clientId, 25ec06-1fb4cd-1d3e26-a999ef-b60940, --xuid, 2535406490182982, --userType, msa, --versionType, release, --width, 1024, --height, 768, --fml.neoForgeVersion, 21.1.133, --fml.fmlVersion, 4.0.38, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient]
[12:59:11] [main/INFO]: JVM identified as Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.6+7-LTS
[12:59:11] [main/INFO]: ModLauncher 11.0.4+main.d2e20e43 starting: java version 21.0.6 by Eclipse Adoptium; OS Windows 10 arch amd64 version 10.0
[12:59:12] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[12:59:12] [main/INFO]: Trying GL version 4.6
[12:59:13] [main/INFO]: Requested GL version 4.6 got version 4.6
[12:59:13] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/C:/Users/NeofastFTL/curseforge/minecraft/Install/libraries/net/fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/sponge-mixin-0.15.2+mixin.0.8.7.jar%23135!/ Service=ModLauncher Env=CLIENT
[12:59:13] [main/INFO]: Launching CrashAssistantApp
[12:59:13] [pool-2-thread-1/INFO]: GL info: Intel(R) Iris(R) Xe Graphics GL version 4.6.0 - Build 32.0.101.6458, Intel
[12:59:14] [main/INFO]: Found mod file "ae2wtlib-19.2.2.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "aeinfinitybooster-neoforge-1.21.1-1.0.0.49.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "allthecompressed-1.21.1-4.2.0.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "almostunified-neoforge-1.21.1-1.2.3.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "alternate_current-mc1.21-1.9.0.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "appleskin-neoforge-mc1.21-3.0.5.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "Applied-Mekanistics-1.6.2.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "appliedenergistics2-19.2.4.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "AppliedFlux-1.21-2.0.5-neoforge.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "architectury-13.0.8-neoforge.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "artifacts-neoforge-12.0.5.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "athena-neoforge-1.21-4.0.1.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "avaritialite-neoforge-1.21.1-1.10.7.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "balm-neoforge-1.21.1-21.0.31.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "baubley-heart-canisters-1.21.1-1.2.2.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "BetterAdvancements-NeoForge-1.21.1-0.4.3.21.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "betterchunkloading-1.21-5.4.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "BetterF3-11.0.3-NeoForge-1.21.1.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "betterfpsdist-1.21-6.0.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "BetterThirdPerson-neoforge-1.9.0.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "bookshelf-neoforge-1.21.1-21.1.50.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "BridgingMod-2.6.2+1.21.1.neoforge-release.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "buildinggadgets2-1.3.8.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "carryon-neoforge-1.21.1-2.2.2.11.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "cc-tweaked-1.21.1-forge-1.113.1.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "CerbonsAPI-NeoForge-1.21-1.2.0.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "charginggadgets-1.14.1.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "chat_heads-0.13.13-neoforge-1.21.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "chisel-neoforge-2.0.0+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "chunksending-1.21-2.8.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "Chunky-1.4.16.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "clickadv-1.21-3.8.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "ClickMachine-1.21.1-9.0.0.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "clientcrafting-1.21-1.8.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "cloth-config-15.0.140-neoforge.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "Clumps-neoforge-1.21.1-19.0.0.1.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "CodeChickenLib-1.21.1-4.6.0.521.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "comforts-neoforge-9.0.3+1.21.1.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "CommonCapabilities-1.21.1-neoforge-2.9.7.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "compactmachines-neoforge-7.0.22.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "configuration-neoforge-1.21.1-3.1.0.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "configured-neoforge-1.21.1-2.6.0.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found library file "ConfiguredDefaults-v21.1.3-1.21.1-NeoForge.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "connectedglass-1.1.12-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "connectivity-1.21.1-7.1.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "ConstructionSticks-1.21.1-1.1.5.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "Controlling-neoforge-1.21.1-19.0.4.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "coolcatlib-neoforge-1.21-1.0.1.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "cosmeticarmorreworked-1.21.1-v1-neoforge.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "crafting_on_a_stick-1.21.0.1.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "craftingtweaks-neoforge-1.21.1-21.1.5.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "CraftPresence-2.5.3+1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "CraftTweaker-neoforge-1.21.1-21.0.24.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "crashutilities-9.0.4.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "CraterLib-NeoForge-1.21-2.1.3.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "cryonicconfig-neoforge-1.0.0+mc1.21.4.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "CTM-1.21-1.2.1+3.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "Cucumber-1.21.1-8.0.10.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "cupboard-1.21-2.9.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "curios-neoforge-9.0.15+1.21.1.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "curios-neoforge-9.3.1+1.21.1.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "CustomMachinery-neoforge-1.21.1-0.10.24.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "CustomMachineryMekanism-1.21.1-1.4.5.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "CustomMachineryPneumaticCraft-1.21.1-1.0.0.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "CutThrough-v21.1.0-1.21.1-NeoForge.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "cyclopscore-1.21.1-neoforge-1.25.7.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "defaultoptions-neoforge-1.21.1-21.1.2.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "DimStorage-1.21-9.0.2.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "dynamic-fps-3.9.0+minecraft-1.21.0-neoforge.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "dynamiclights-1.21.1.2NF.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "easy-villagers-neoforge-1.21.1-1.1.23.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "EasyAnvils-v21.1.0-1.21.1-NeoForge.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "EasyMagic-v21.1.0-1.21.1-NeoForge.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "eatinganimation-1.21.0-6.0.1.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "EdivadLib-1.21-3.0.0.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "elevatorid-neoforge-1.21.1-1.11.4.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "enchdesc-neoforge-1.21.1-21.1.5.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "enderio-7.1.6-alpha.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "EnderStorage-1.21.1-2.13.0.191.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "entityculling-neoforge-1.7.3-mc1.21.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "eternalores-0.10.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "exdeorum-3.6.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "exmachinis-deorum-1.21.1-4.0.1.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "experiencelib-1.21.1-1.0.3.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "ExtendedAE-1.21-2.2.6-neoforge.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "ExtendedCrafting-1.21.1-7.0.3.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "ExtremeReactors2-1.21.1-2.4.21.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "ExtremeSoundMuffler-3.49_NeoForge-1.21.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:14] [main/INFO]: Found mod file "FarmersDelight-1.21.1-1.2.7.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:15] [main/INFO]: Found mod file "farmingforblockheads-neoforge-1.21.1-21.1.7.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:15] [main/INFO]: Found mod file "fastasyncworldsave-1.21-2.3.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:15] [main/INFO]: Found mod file "FastFurnace-1.21.1-9.0.0.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:15] [main/INFO]: Found mod file "FastWorkbench-1.21-9.1.2.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:15] [main/INFO]: Found mod file "ferritecore-7.0.2-neoforge.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:15] [main/INFO]: Found mod file "flickerfix-1.21.0.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:15] [main/INFO]: Found mod file "FluxNetworks-1.21.1-8.0.0.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:15] [main/INFO]: Found mod file "ftb-chunks-neoforge-2101.1.8.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:15] [main/INFO]: Found mod file "ftb-essentials-neoforge-2101.1.6.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:15] [main/INFO]: Found mod file "ftb-library-neoforge-2101.1.11.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:15] [main/INFO]: Found mod file "ftb-quests-neoforge-2101.1.6.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:15] [main/INFO]: Found mod file "ftb-ranks-neoforge-2101.1.2.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:15] [main/INFO]: Found mod file "ftb-teams-neoforge-2101.1.2.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
[12:59:15] [main/INFO]: Found mod file "ftb-ultimine-neoforge-2101.1.1.jar" [locator: {mods folder locator at C:\Users\NeofastFTL\curseforge\minecraft\Instances\Tegra Quaestus\mods}, reader: mod manifest]
